transaction_id,client_id,transaction_date,channel,category,product_name,quantity,unit_price,net_sales_amount,primary_category,secondary_category,favorite_product
TXN-MS-219318,MVC-00059,2024-10-07,Boutique,Fragrance,Éclat d'Aurore,1,343.15,343.15,Fragrance,Skincare,Cobalt Nuit
TXN-MS-452400,MVC-00059,2024-12-12,Boutique,Fragrance,Céleste,1,392.55,392.55,Fragrance,Skincare,Cobalt Nuit
TXN-MS-612228,MVC-00059,2025-12-06,Boutique,Fragrance,Empire Homme,2,157.39,314.78,Fragrance,Skincare,Cobalt Nuit
TXN-MS-902981,MVC-00059,2025-08-23,Boutique,Skincare,Source Hydra Gel,1,245.13,245.13,Fragrance,Skincare,Cobalt Nuit
TXN-MS-318160,MVC-00059,2024-05-04,Boutique,Fragrance,Empire Homme,1,348.47,348.47,Fragrance,Skincare,Cobalt Nuit
TXN-MS-840570,MVC-00059,2024-08-14,Boutique,Fragrance,Cobalt Nuit,1,175.86,175.86,Fragrance,Skincare,Cobalt Nuit
TXN-MS-534656,MVC-00059,2026-01-16,Boutique,Fragrance,Empire Homme,2,226.6,453.2,Fragrance,Skincare,Cobalt Nuit
TXN-MS-962399,MVC-00060,2025-03-29,Boutique,Fragrance,Céleste,2,177.68,355.36,Fragrance,Body Care,Platine Ardent
TXN-MS-994178,MVC-00060,2025-03-29,Boutique,Body Care,Céleste Body Oil,1,82.59,82.59,Fragrance,Body Care,Platine Ardent
TXN-MS-284537,MVC-00060,2025-03-29,Boutique,Fragrance,Mademoiselle de Solène,1,290.27,290.27,Fragrance,Body Care,Platine Ardent
TXN-MS-244332,MVC-00061,2023-11-13,Boutique,Body Care,Solène Nº3 Body Lotion,2,95.19,190.38,Body Care,Fragrance,Céleste Body Oil
TXN-MS-769873,MVC-00062,2023-10-30,Boutique,Fragrance,Velours Noir,2,338.87,677.74,Skincare,Fragrance,Bouclier Jour SPF50
TXN-MS-550366,MVC-00063,2024-10-17,Boutique,Makeup,Voile Naturel Foundation,2,110.31,220.62,Makeup,Skincare,Lumière Aqua
TXN-MS-633546,MVC-00064,2024-04-17,Boutique,Hair Care,Sérum Cheveux Éclat,2,73.27,146.54,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-605102,MVC-00064,2025-12-07,Boutique,Hair Care,Sérum Cheveux Éclat,1,122.43,122.43,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-697167,MVC-00064,2026-03-08,Boutique,Skincare,Source Hydra Gel,2,361.4,722.8,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-758152,MVC-00065,2024-05-10,Digital,Body Care,Mademoiselle de Solène Body Cream,1,179.83,179.83,Body Care,Skincare,Solène Nº3 Body Lotion
TXN-MS-281744,MVC-00066,2025-02-13,Boutique,Fragrance,Solène Nº3 L'Eau,1,201.86,201.86,Fragrance,Hair Care,Velours Noir
TXN-MS-137871,MVC-00066,2024-12-18,Boutique,Hair Care,Huile de Rose Hair Oil,1,109.86,109.86,Fragrance,Hair Care,Velours Noir
TXN-MS-989283,MVC-00066,2024-09-14,Boutique,Fragrance,Empire Homme,2,221.06,442.12,Fragrance,Hair Care,Velours Noir
TXN-MS-320979,MVC-00066,2025-03-22,Boutique,Fragrance,Éclat d'Aurore,2,391.81,783.62,Fragrance,Hair Care,Velours Noir
TXN-MS-236907,MVC-00066,2025-03-29,Boutique,Fragrance,Solène Nº3,1,383.86,383.86,Fragrance,Hair Care,Velours Noir
TXN-MS-952971,MVC-00067,2023-11-27,Boutique,Fragrance,Éclat d'Aurore,2,270.49,540.98,Fragrance,Body Care,Platine Ardent
TXN-MS-162256,MVC-00068,2024-08-16,Boutique,Skincare,Renaissance Crème Nº1,1,195.56,195.56,Skincare,Body Care,Raffermissant Sérum
TXN-MS-983292,MVC-00069,2025-11-07,Boutique,Hair Care,Huile de Rose Hair Oil,2,80.47,160.94,Fragrance,Hair Care,Solène Nº3
TXN-MS-817656,MVC-00069,2026-01-01,Boutique,Fragrance,Platine Ardent,2,400.46,800.92,Fragrance,Hair Care,Solène Nº3
TXN-MS-560269,MVC-00069,2025-10-05,Boutique,Hair Care,Huile de Rose Hair Oil,2,51.82,103.64,Fragrance,Hair Care,Solène Nº3
TXN-MS-793277,MVC-00069,2026-01-18,Boutique,Fragrance,Éclat de Printemps,1,399.67,399.67,Fragrance,Hair Care,Solène Nº3
TXN-MS-674625,MVC-00070,2025-06-13,Boutique,Skincare,Source Hydra Gel,2,92.45,184.9,Skincare,Fragrance,Raffermissant Sérum
TXN-MS-313710,MVC-00071,2025-08-16,Event,Fragrance,Céleste,2,416.6,833.2,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-906502,MVC-00071,2024-08-18,Event,Makeup,Voile Naturel Foundation,2,47.99,95.98,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-147577,MVC-00071,2024-11-06,Event,Fragrance,Mademoiselle de Solène,2,170.65,341.3,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-678348,MVC-00071,2025-02-07,Event,Fragrance,Éclat de Printemps,1,346.98,346.98,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-432362,MVC-00072,2024-07-31,Event,Fragrance,Platine Ardent,1,381.84,381.84,Fragrance,Hair Care,Platine Ardent
TXN-MS-685478,MVC-00073,2024-07-16,Boutique,Makeup,Lumière Aqua,1,40.17,40.17,Body Care,Makeup,Mademoiselle de Solène Body Cream
TXN-MS-759813,MVC-00074,2024-12-24,Digital,Makeup,Voile Naturel Foundation,2,93.96,187.92,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-921662,MVC-00074,2025-05-05,Digital,Body Care,Céleste Body Oil,1,142.57,142.57,Makeup,Body Care,Volume Sculpté Mascara
TXN-MS-417936,MVC-00075,2024-01-06,Boutique,Makeup,Voile Naturel Foundation,2,53.74,107.48,Makeup,Body Care,Ombre Royale Eyeshadow
TXN-MS-399243,MVC-00075,2024-07-27,Boutique,Makeup,Lumière Aqua,1,95.15,95.15,Makeup,Body Care,Ombre Royale Eyeshadow
TXN-MS-232637,MVC-00076,2024-12-15,Digital,Hair Care,Sérum Cheveux Éclat,2,89.78,179.56,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-244946,MVC-00076,2025-01-05,Digital,Hair Care,Huile de Rose Hair Oil,2,95.35,190.7,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-653566,MVC-00076,2025-03-05,Digital,Hair Care,Sérum Cheveux Éclat,2,119.93,239.86,Hair Care,Makeup,Huile de Rose Hair Oil
TXN-MS-627553,MVC-00077,2025-02-15,Digital,Skincare,Éternelle Crème,2,215.66,431.32,Fragrance,Skincare,Empire Homme
TXN-MS-273500,MVC-00078,2025-05-28,Event,Skincare,Bouclier Jour SPF50,1,274.25,274.25,Skincare,Body Care,Source Hydra Gel
TXN-MS-267314,MVC-00078,2025-08-05,Event,Skincare,Source Hydra Gel,2,196.94,393.88,Skincare,Body Care,Source Hydra Gel
TXN-MS-715428,MVC-00079,2023-11-07,Event,Hair Care,Huile de Rose Hair Oil,2,66.14,132.28,Skincare,Hair Care,Raffermissant Sérum
TXN-MS-971385,MVC-00080,2024-03-29,Boutique,Fragrance,Céleste,1,227.38,227.38,Fragrance,Makeup,Solène Nº3
TXN-MS-780937,MVC-00080,2025-03-08,Boutique,Fragrance,Mademoiselle de Solène,2,142.44,284.88,Fragrance,Makeup,Solène Nº3
TXN-MS-313701,MVC-00080,2024-07-09,Boutique,Fragrance,Solène Nº3 L'Eau,2,136.46,272.92,Fragrance,Makeup,Solène Nº3
TXN-MS-423359,MVC-00081,2024-06-08,Digital,Makeup,Rouge Solène Velours,1,82.51,82.51,Makeup,Body Care,Ombre Royale Eyeshadow
TXN-MS-905982,MVC-00082,2025-09-04,Boutique,Makeup,Lumière Aqua,1,84.03,84.03,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-817909,MVC-00082,2025-05-25,Boutique,Fragrance,Mademoiselle de Solène,1,267.7,267.7,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-309399,MVC-00082,2024-09-08,Boutique,Fragrance,Céleste,1,188.15,188.15,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-384801,MVC-00082,2024-11-20,Boutique,Fragrance,Éclat d'Aurore,2,292.62,585.24,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-173346,MVC-00082,2025-08-12,Boutique,Makeup,Rouge Solène Velours,1,55.27,55.27,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-739828,MVC-00082,2024-08-24,Boutique,Fragrance,Platine Ardent,1,244.37,244.37,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-787873,MVC-00082,2025-03-07,Boutique,Makeup,Lumière Aqua,2,52.63,105.26,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-118473,MVC-00082,2025-07-30,Boutique,Fragrance,Empire Homme,1,210.79,210.79,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-825007,MVC-00083,2025-06-30,Digital,Makeup,Rouge Solène Velours,2,119.74,239.48,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-771710,MVC-00083,2024-08-15,Digital,Fragrance,Mademoiselle de Solène,2,226.73,453.46,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-317218,MVC-00083,2023-12-27,Digital,Fragrance,Éclat d'Aurore,1,249.63,249.63,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-883169,MVC-00084,2024-10-05,Digital,Hair Care,Sérum Cheveux Éclat,1,69.58,69.58,Hair Care,Fragrance,Huile de Rose Hair Oil
TXN-MS-322867,MVC-00084,2024-10-03,Digital,Hair Care,Huile de Rose Hair Oil,1,101.5,101.5,Hair Care,Fragrance,Huile de Rose Hair Oil
TXN-MS-860403,MVC-00085,2024-08-04,Boutique,Makeup,Lumière Aqua,2,80.92,161.84,Makeup,Hair Care,Volume Sculpté Mascara
TXN-MS-846620,MVC-00085,2024-03-16,Boutique,Hair Care,Sérum Cheveux Éclat,1,94.69,94.69,Makeup,Hair Care,Volume Sculpté Mascara
TXN-MS-430599,MVC-00086,2025-10-21,Boutique,Makeup,Lumière Aqua,2,117.88,235.76,Skincare,Makeup,Raffermissant Sérum
TXN-MS-801524,MVC-00086,2025-09-27,Boutique,Skincare,Éternelle Crème,1,183.96,183.96,Skincare,Makeup,Raffermissant Sérum
TXN-MS-402434,MVC-00086,2025-10-27,Boutique,Skincare,Source Hydra Gel,2,168.26,336.52,Skincare,Makeup,Raffermissant Sérum
TXN-MS-263120,MVC-00087,2025-05-03,Digital,Fragrance,Mademoiselle de Solène,1,217.04,217.04,Fragrance,Body Care,Empire Homme
TXN-MS-574528,MVC-00087,2025-07-26,Digital,Fragrance,Solène Nº3 L'Eau,1,270.91,270.91,Fragrance,Body Care,Empire Homme
TXN-MS-298780,MVC-00088,2025-05-05,Boutique,Skincare,Éternelle Crème,1,122.52,122.52,Skincare,Hair Care,Éternelle Crème
TXN-MS-808587,MVC-00088,2025-07-09,Boutique,Skincare,Raffermissant Sérum,1,110.66,110.66,Skincare,Hair Care,Éternelle Crème
TXN-MS-961020,MVC-00089,2023-06-24,Phone,Makeup,Volume Sculpté Mascara,1,90.28,90.28,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-865833,MVC-00089,2025-09-23,Phone,Makeup,Lumière Aqua,1,53.37,53.37,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-817448,MVC-00090,2023-07-23,Boutique,Body Care,Solène Nº3 Body Lotion,2,173.66,347.32,Makeup,Body Care,Rouge Solène Velours
TXN-MS-740891,MVC-00091,2025-09-13,Boutique,Fragrance,Solène Nº3 L'Eau,2,245.45,490.9,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-505170,MVC-00091,2025-11-28,Boutique,Fragrance,Cobalt Nuit,1,236.96,236.96,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-824481,MVC-00091,2026-02-20,Boutique,Fragrance,Céleste,1,121.43,121.43,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-951216,MVC-00092,2024-06-06,Digital,Fragrance,Solène Nº3 L'Eau,1,304.51,304.51,Fragrance,Body Care,Cobalt Nuit
TXN-MS-798654,MVC-00092,2024-02-12,Digital,Body Care,Mademoiselle de Solène Body Cream,2,80.52,161.04,Fragrance,Body Care,Cobalt Nuit
TXN-MS-998342,MVC-00092,2025-03-17,Digital,Fragrance,Platine Ardent,2,235.44,470.88,Fragrance,Body Care,Cobalt Nuit
TXN-MS-225439,MVC-00092,2025-07-17,Digital,Fragrance,Mademoiselle de Solène,2,377.13,754.26,Fragrance,Body Care,Cobalt Nuit
TXN-MS-536006,MVC-00092,2024-09-18,Digital,Body Care,Solène Nº3 Body Lotion,1,110.7,110.7,Fragrance,Body Care,Cobalt Nuit
TXN-MS-824617,MVC-00092,2025-12-03,Digital,Fragrance,Céleste,2,283.42,566.84,Fragrance,Body Care,Cobalt Nuit
TXN-MS-981515,MVC-00092,2024-04-09,Digital,Fragrance,Éclat d'Aurore,1,274.63,274.63,Fragrance,Body Care,Cobalt Nuit
TXN-MS-175110,MVC-00092,2024-04-17,Digital,Body Care,Solène Nº3 Body Lotion,2,127.96,255.92,Fragrance,Body Care,Cobalt Nuit
TXN-MS-173332,MVC-00093,2024-04-20,Boutique,Fragrance,Platine Ardent,2,394.08,788.16,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-867261,MVC-00093,2025-02-05,Boutique,Makeup,Volume Sculpté Mascara,1,110.43,110.43,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-935563,MVC-00094,2025-09-15,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,169.33,338.66,Body Care,Skincare,Céleste Body Oil
TXN-MS-399476,MVC-00094,2025-02-18,Boutique,Body Care,Mademoiselle de Solène Body Cream,1,82.95,82.95,Body Care,Skincare,Céleste Body Oil
TXN-MS-182157,MVC-00094,2026-02-07,Boutique,Skincare,Source Hydra Gel,1,301.01,301.01,Body Care,Skincare,Céleste Body Oil
TXN-MS-345740,MVC-00095,2023-06-26,Digital,Skincare,Éternelle Crème,1,87.35,87.35,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-836342,MVC-00095,2026-03-03,Digital,Skincare,Raffermissant Sérum,2,271.53,543.06,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-136902,MVC-00095,2023-10-03,Digital,Skincare,Éternelle Crème,1,257.76,257.76,Skincare,Hair Care,Renaissance Crème Nº1
TXN-MS-489750,MVC-00096,2025-03-12,Boutique,Skincare,Renaissance Crème Nº1,1,316.82,316.82,Skincare,Makeup,Source Hydra Gel
TXN-MS-170903,MVC-00096,2026-01-04,Boutique,Skincare,Éternelle Crème,2,147.29,294.58,Skincare,Makeup,Source Hydra Gel
TXN-MS-900166,MVC-00096,2025-02-16,Boutique,Skincare,Éternelle Crème,2,267.94,535.88,Skincare,Makeup,Source Hydra Gel
TXN-MS-730836,MVC-00096,2026-01-07,Boutique,Skincare,Éternelle Crème,2,242.32,484.64,Skincare,Makeup,Source Hydra Gel
TXN-MS-659360,MVC-00097,2023-12-08,Boutique,Skincare,Source Hydra Gel,2,197.01,394.02,Skincare,Fragrance,Source Hydra Gel
TXN-MS-236562,MVC-00098,2025-05-10,Boutique,Skincare,Bouclier Jour SPF50,1,294.28,294.28,Skincare,Makeup,Éternelle Crème
TXN-MS-368154,MVC-00098,2025-09-28,Boutique,Makeup,Ombre Royale Eyeshadow,2,66.32,132.64,Skincare,Makeup,Éternelle Crème
TXN-MS-307569,MVC-00098,2025-05-25,Boutique,Makeup,Ombre Royale Eyeshadow,2,67.1,134.2,Skincare,Makeup,Éternelle Crème
TXN-MS-653476,MVC-00098,2024-09-25,Boutique,Makeup,Voile Naturel Foundation,2,105.61,211.22,Skincare,Makeup,Éternelle Crème
TXN-MS-716150,MVC-00098,2024-11-06,Boutique,Skincare,Bouclier Jour SPF50,1,270.79,270.79,Skincare,Makeup,Éternelle Crème
TXN-MS-166009,MVC-00098,2026-01-31,Boutique,Makeup,Voile Naturel Foundation,1,44.03,44.03,Skincare,Makeup,Éternelle Crème
TXN-MS-713429,MVC-00099,2024-06-01,Boutique,Hair Care,Sérum Cheveux Éclat,1,77.17,77.17,Makeup,Hair Care,Rouge Solène Velours
TXN-MS-891462,MVC-00100,2024-01-25,Boutique,Skincare,Bouclier Jour SPF50,1,291.64,291.64,Fragrance,Skincare,Solène Nº3 L'Eau
TXN-MS-756040,MVC-00101,2024-05-04,Boutique,Fragrance,Céleste,1,387.85,387.85,Fragrance,Makeup,Éclat de Printemps
TXN-MS-155362,MVC-00102,2025-04-13,Boutique,Body Care,Solène Nº3 Body Lotion,2,128.58,257.16,Makeup,Body Care,Rouge Solène Velours
TXN-MS-698087,MVC-00102,2025-09-04,Boutique,Makeup,Voile Naturel Foundation,1,75.28,75.28,Makeup,Body Care,Rouge Solène Velours
TXN-MS-781427,MVC-00102,2026-01-23,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,77.05,154.1,Makeup,Body Care,Rouge Solène Velours
TXN-MS-190669,MVC-00102,2025-08-26,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,155.54,311.08,Makeup,Body Care,Rouge Solène Velours
TXN-MS-971227,MVC-00102,2025-10-23,Boutique,Makeup,Ombre Royale Eyeshadow,2,104.71,209.42,Makeup,Body Care,Rouge Solène Velours
TXN-MS-786589,MVC-00102,2025-05-12,Boutique,Makeup,Volume Sculpté Mascara,1,101.34,101.34,Makeup,Body Care,Rouge Solène Velours
TXN-MS-613817,MVC-00103,2024-10-02,Phone,Skincare,Éternelle Crème,1,231.78,231.78,Skincare,Fragrance,Bouclier Jour SPF50
TXN-MS-180171,MVC-00103,2024-03-04,Phone,Fragrance,Empire Homme,2,264.83,529.66,Skincare,Fragrance,Bouclier Jour SPF50
TXN-MS-534525,MVC-00103,2024-03-16,Phone,Skincare,Source Hydra Gel,1,358.16,358.16,Skincare,Fragrance,Bouclier Jour SPF50
TXN-MS-651956,MVC-00104,2025-05-23,Boutique,Fragrance,Empire Homme,1,158.59,158.59,Fragrance,Body Care,Platine Ardent
TXN-MS-642137,MVC-00104,2024-09-08,Boutique,Fragrance,Éclat d'Aurore,2,190.28,380.56,Fragrance,Body Care,Platine Ardent
TXN-MS-849270,MVC-00104,2023-11-30,Boutique,Body Care,Mademoiselle de Solène Body Cream,2,109.36,218.72,Fragrance,Body Care,Platine Ardent
TXN-MS-211557,MVC-00104,2024-12-03,Boutique,Fragrance,Velours Noir,2,202.41,404.82,Fragrance,Body Care,Platine Ardent
TXN-MS-913747,MVC-00104,2026-01-05,Boutique,Fragrance,Platine Ardent,1,137.61,137.61,Fragrance,Body Care,Platine Ardent
TXN-MS-646743,MVC-00104,2023-11-15,Boutique,Body Care,Céleste Body Oil,2,137.87,275.74,Fragrance,Body Care,Platine Ardent
TXN-MS-979815,MVC-00104,2025-11-14,Boutique,Body Care,Céleste Body Oil,1,163.45,163.45,Fragrance,Body Care,Platine Ardent
TXN-MS-966795,MVC-00104,2023-12-25,Boutique,Fragrance,Velours Noir,1,144.36,144.36,Fragrance,Body Care,Platine Ardent
TXN-MS-903108,MVC-00104,2023-11-09,Boutique,Fragrance,Éclat d'Aurore,1,133.69,133.69,Fragrance,Body Care,Platine Ardent
TXN-MS-634115,MVC-00104,2025-10-18,Boutique,Fragrance,Empire Homme,2,310.15,620.3,Fragrance,Body Care,Platine Ardent
TXN-MS-150434,MVC-00104,2024-02-29,Boutique,Fragrance,Éclat de Printemps,2,149.21,298.42,Fragrance,Body Care,Platine Ardent
TXN-MS-338871,MVC-00105,2023-12-12,Boutique,Body Care,Céleste Body Oil,2,89.08,178.16,Fragrance,Body Care,Solène Nº3 L'Eau
TXN-MS-574993,MVC-00106,2024-09-08,Boutique,Makeup,Ombre Royale Eyeshadow,1,71.62,71.62,Makeup,Skincare,Ombre Royale Eyeshadow
TXN-MS-591293,MVC-00107,2025-04-06,Boutique,Fragrance,Solène Nº3,2,258.95,517.9,Fragrance,Skincare,Éclat d'Aurore
TXN-MS-995237,MVC-00108,2025-04-10,Boutique,Skincare,Source Hydra Gel,1,367.5,367.5,Makeup,Skincare,Ombre Royale Eyeshadow
TXN-MS-802015,MVC-00108,2025-04-10,Boutique,Makeup,Volume Sculpté Mascara,2,58.36,116.72,Makeup,Skincare,Ombre Royale Eyeshadow
TXN-MS-113236,MVC-00108,2025-04-10,Boutique,Skincare,Renaissance Crème Nº1,1,184.43,184.43,Makeup,Skincare,Ombre Royale Eyeshadow
TXN-MS-293732,MVC-00109,2025-08-22,Event,Fragrance,Éclat de Printemps,1,416.96,416.96,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-831114,MVC-00109,2025-09-13,Event,Fragrance,Mademoiselle de Solène,1,184.67,184.67,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-971375,MVC-00109,2025-05-24,Event,Makeup,Voile Naturel Foundation,1,64.88,64.88,Fragrance,Makeup,Solène Nº3 L'Eau
TXN-MS-500336,MVC-00110,2025-08-08,Phone,Fragrance,Cobalt Nuit,2,348.07,696.14,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-689951,MVC-00110,2025-02-14,Phone,Fragrance,Platine Ardent,2,209.0,418.0,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-897683,MVC-00110,2024-09-09,Phone,Fragrance,Platine Ardent,1,399.62,399.62,Fragrance,Skincare,Mademoiselle de Solène
TXN-MS-358729,MVC-00111,2025-05-02,Boutique,Fragrance,Éclat d'Aurore,1,277.79,277.79,Fragrance,Body Care,Platine Ardent
TXN-MS-193626,MVC-00112,2023-11-20,Digital,Hair Care,Huile de Rose Hair Oil,2,75.83,151.66,Hair Care,Body Care,Masque Nocturne
TXN-MS-509145,MVC-00113,2025-03-26,Phone,Fragrance,Céleste,2,127.9,255.8,Fragrance,Skincare,Platine Ardent
TXN-MS-683384,MVC-00114,2025-12-10,Digital,Skincare,Renaissance Crème Nº1,2,196.32,392.64,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-934575,MVC-00114,2025-08-25,Digital,Fragrance,Cobalt Nuit,1,358.85,358.85,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-656721,MVC-00114,2026-03-04,Digital,Fragrance,Platine Ardent,1,276.66,276.66,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-701980,MVC-00115,2023-09-20,Boutique,Makeup,Rouge Solène Velours,2,80.95,161.9,Skincare,Makeup,Raffermissant Sérum
TXN-MS-158460,MVC-00116,2025-11-14,Event,Skincare,Raffermissant Sérum,2,156.32,312.64,Skincare,Body Care,Source Hydra Gel
TXN-MS-622677,MVC-00116,2025-06-25,Event,Skincare,Éternelle Crème,2,335.19,670.38,Skincare,Body Care,Source Hydra Gel
TXN-MS-994914,MVC-00116,2026-01-31,Event,Skincare,Renaissance Crème Nº1,2,317.26,634.52,Skincare,Body Care,Source Hydra Gel
TXN-MS-527993,MVC-00116,2025-04-19,Event,Skincare,Source Hydra Gel,1,125.82,125.82,Skincare,Body Care,Source Hydra Gel
TXN-MS-214833,MVC-00116,2025-01-12,Event,Body Care,Solène Nº3 Body Lotion,2,130.11,260.22,Skincare,Body Care,Source Hydra Gel
TXN-MS-754387,MVC-00116,2025-09-10,Event,Body Care,Mademoiselle de Solène Body Cream,1,163.71,163.71,Skincare,Body Care,Source Hydra Gel
TXN-MS-544049,MVC-00116,2025-01-23,Event,Skincare,Renaissance Crème Nº1,2,289.63,579.26,Skincare,Body Care,Source Hydra Gel
TXN-MS-924896,MVC-00117,2025-04-10,Phone,Makeup,Ombre Royale Eyeshadow,2,50.73,101.46,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-861943,MVC-00117,2025-07-11,Phone,Makeup,Lumière Aqua,2,81.09,162.18,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-604808,MVC-00117,2025-10-03,Phone,Fragrance,Éclat de Printemps,2,362.01,724.02,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-967131,MVC-00117,2024-10-20,Phone,Fragrance,Empire Homme,1,328.15,328.15,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-502756,MVC-00117,2025-11-15,Phone,Makeup,Ombre Royale Eyeshadow,2,65.41,130.82,Makeup,Fragrance,Volume Sculpté Mascara
TXN-MS-539975,MVC-00118,2023-11-16,Boutique,Fragrance,Éclat d'Aurore,2,214.66,429.32,Fragrance,Skincare,Éclat de Printemps
TXN-MS-247165,MVC-00119,2025-03-23,Digital,Skincare,Renaissance Crème Nº1,1,371.34,371.34,Skincare,Hair Care,Éternelle Crème
TXN-MS-826230,MVC-00119,2025-02-22,Digital,Hair Care,Huile de Rose Hair Oil,1,60.46,60.46,Skincare,Hair Care,Éternelle Crème
TXN-MS-697351,MVC-00120,2024-05-27,Digital,Makeup,Volume Sculpté Mascara,2,55.34,110.68,Makeup,Fragrance,Rouge Solène Velours
TXN-MS-291282,MVC-00121,2025-01-22,Digital,Skincare,Éternelle Crème,2,321.2,642.4,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-541481,MVC-00121,2024-09-12,Digital,Fragrance,Empire Homme,2,161.17,322.34,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-661525,MVC-00121,2023-11-27,Digital,Skincare,Éternelle Crème,2,136.26,272.52,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-804952,MVC-00121,2023-10-26,Digital,Fragrance,Éclat d'Aurore,2,139.67,279.34,Skincare,Fragrance,Renaissance Crème Nº1
TXN-MS-393873,MVC-00122,2025-12-14,Boutique,Makeup,Rouge Solène Velours,1,105.53,105.53,Fragrance,Makeup,Solène Nº3
TXN-MS-666426,MVC-00122,2025-02-12,Boutique,Fragrance,Platine Ardent,2,382.27,764.54,Fragrance,Makeup,Solène Nº3
TXN-MS-167683,MVC-00122,2025-06-09,Boutique,Fragrance,Mademoiselle de Solène,1,327.28,327.28,Fragrance,Makeup,Solène Nº3
TXN-MS-110067,MVC-00122,2025-11-29,Boutique,Fragrance,Platine Ardent,1,283.24,283.24,Fragrance,Makeup,Solène Nº3
TXN-MS-952741,MVC-00122,2025-09-15,Boutique,Fragrance,Éclat de Printemps,2,134.23,268.46,Fragrance,Makeup,Solène Nº3
TXN-MS-211186,MVC-00122,2026-02-20,Boutique,Fragrance,Velours Noir,1,212.78,212.78,Fragrance,Makeup,Solène Nº3
TXN-MS-255247,MVC-00122,2025-05-04,Boutique,Fragrance,Empire Homme,1,249.8,249.8,Fragrance,Makeup,Solène Nº3
TXN-MS-740357,MVC-00122,2026-01-31,Boutique,Fragrance,Velours Noir,1,266.53,266.53,Fragrance,Makeup,Solène Nº3
TXN-MS-871177,MVC-00122,2025-05-15,Boutique,Fragrance,Solène Nº3,2,324.66,649.32,Fragrance,Makeup,Solène Nº3
TXN-MS-915520,MVC-00123,2025-08-28,Digital,Fragrance,Éclat d'Aurore,1,177.87,177.87,Fragrance,Skincare,Solène Nº3
TXN-MS-905686,MVC-00123,2025-09-13,Digital,Skincare,Renaissance Crème Nº1,1,234.9,234.9,Fragrance,Skincare,Solène Nº3
TXN-MS-498870,MVC-00123,2025-08-07,Digital,Fragrance,Cobalt Nuit,1,279.19,279.19,Fragrance,Skincare,Solène Nº3
TXN-MS-507741,MVC-00124,2024-12-25,Boutique,Makeup,Ombre Royale Eyeshadow,1,46.36,46.36,Makeup,Skincare,Volume Sculpté Mascara
TXN-MS-843826,MVC-00124,2025-01-31,Boutique,Makeup,Ombre Royale Eyeshadow,2,110.84,221.68,Makeup,Skincare,Volume Sculpté Mascara
